feature	percentage_gene_gc_content	gene_biotype	start_position	end_position	hgnc_id	hgnc_symbol	length
ENSG00000148143	40.07	protein_coding	106863166	107013634	HGNC:21684	ZNF462	150468
ENSG00000148153	40.09	protein_coding	112683926	112718149	HGNC:24994	INIP	34223
ENSG00000148154	40.18	protein_coding	111896814	111935369	HGNC:12524	UGCG	38555
ENSG00000148158	44.28	protein_coding	112750760	112881671	HGNC:23685	SNX30	130911
ENSG00000148175	39.57	protein_coding	121338987	121370304	HGNC:3383	STOM	31317
ENSG00000148180	46.87	protein_coding	121207794	121332843	HGNC:4620	GSN	125049
ENSG00000148187	41.16	protein_coding	122264603	122331337	HGNC:7234	MRRF	66734
ENSG00000148200	40.7	protein_coding	124517275	124771311	HGNC:7985	NR6A1	254036
ENSG00000148218	51.37	protein_coding	113386312	113401290	HGNC:395	ALAD	14978
ENSG00000148225	43.39	protein_coding	113313222	113340298	HGNC:21421	WDR31	27076
ENSG00000148229	49.35	protein_coding	113407235	113410675	HGNC:13546	POLE3	3440
ENSG00000148248	52.38	protein_coding	133361450	133376166	HGNC:11476	SURF4	14716
ENSG00000148288	54.87	protein_coding	133152948	133163933	HGNC:20460	GBGT1	10985
ENSG00000148290	53.97	protein_coding	133351758	133356676	HGNC:11474	SURF1	4918
ENSG00000148291	59.58	protein_coding	133356550	133361158	HGNC:11475	SURF2	4608
ENSG00000148296	52.81	protein_coding	133328776	133336188	HGNC:11478	SURF6	7412
ENSG00000148297	56.87	protein_coding	133338312	133348131	HGNC:11477	MED22	9819
ENSG00000148300	51.72	protein_coding	133406059	133418096	HGNC:12820	REXO4	12037
ENSG00000148303	50.45	protein_coding	133348218	133351426	HGNC:10364	RPL7A	3208
ENSG00000148308	51.81	protein_coding	133030675	133058503	HGNC:4668	GTF3C5	27828
ENSG00000148331	58.84	protein_coding	129634604	129642169	HGNC:17181	ASB6	7565
ENSG00000148334	59.55	protein_coding	128120693	128128462	HGNC:17822	PTGES2	7769
ENSG00000148335	55.42	protein_coding	129608884	129636135	HGNC:23373	NTMT1	27251
ENSG00000148337	52.5	protein_coding	128161251	128204383	HGNC:16744	CIZ1	43132
ENSG00000148339	49.9	protein_coding	128068201	128109245	HGNC:20663	SLC25A25	41044
ENSG00000148341	55.79	protein_coding	129007036	129028331	HGNC:10834	SH3GLB2	21295
ENSG00000148343	53.65	protein_coding	129036621	129072082	HGNC:23621	MIGA2	35461
ENSG00000148356	51.44	protein_coding	127451489	127503499	HGNC:25135	LRSAM1	52010
ENSG00000148358	46.73	protein_coding	130053426	130140169	HGNC:17830	GPR107	86743
ENSG00000148362	64.81	protein_coding	136992422	136993984	HGNC:27849	PAXX	1562
ENSG00000148384	63.09	protein_coding	136428619	136439845	HGNC:21474	INPP5E	11226
ENSG00000148396	52.76	protein_coding	136440096	136483759	HGNC:29006	SEC16A	43663
ENSG00000148399	52.78	protein_coding	137554444	137578925	HGNC:25199	DPH7	24481
ENSG00000148400	63.46	protein_coding	136494433	136546048	HGNC:7881	NOTCH1	51615
ENSG00000148411	55.01	protein_coding	136006537	136095289	HGNC:23846	NACC2	88752
ENSG00000148429	38.06	protein_coding	11460510	11611666	HGNC:16858	USP6NL	151156
ENSG00000148444	37.41	protein_coding	22316386	22320306	HGNC:23332	COMMD3	3920
ENSG00000148450	42.98	protein_coding	23095579	23122013	HGNC:17061	MSRB2	26434
ENSG00000148459	44.16	protein_coding	26697701	26746798	HGNC:17759	PDSS1	49097
ENSG00000148481	35.88	protein_coding	15778170	15860507	HGNC:23578	MINDY3	82337
ENSG00000148484	41.14	protein_coding	16590611	16817463	HGNC:10464	RSU1	226852
ENSG00000148498	40.01	protein_coding	34109560	34815325	HGNC:16051	PARD3	705765
ENSG00000148516	36.04	protein_coding	31318495	31529814	HGNC:11642	ZEB1	211319
ENSG00000148572	42.23	protein_coding	63133247	63155031	HGNC:19692	NRBF2	21784
ENSG00000148606	45.12	protein_coding	77953148	78029522	HGNC:30074	POLR3A	76374
ENSG00000148634	37.99	protein_coding	67921899	68075301	HGNC:24521	HERC4	153402
ENSG00000148655	41.11	protein_coding	75431624	76560168	HGNC:23405	LRMDA	1128544
ENSG00000148660	51.65	protein_coding	73812501	73874591	HGNC:1463	CAMK2G	62090
ENSG00000148672	42.02	protein_coding	87050202	87094843	HGNC:4335	GLUD1	44641
ENSG00000148688	37.86	protein_coding	90871952	90908553	HGNC:17688	RPP30	36601
ENSG00000148690	34.84	protein_coding	93667883	93702592	HGNC:1162	FRA10AC1	34709
ENSG00000148700	38.65	protein_coding	109996368	110135565	HGNC:245	ADD3	139197
ENSG00000148719	53.01	protein_coding	72332830	72355149	HGNC:14891	DNAJB12	22319
ENSG00000148730	43.97	protein_coding	70404145	70428618	HGNC:3289	EIF4EBP2	24473
ENSG00000148737	44.6	protein_coding	112950247	113167678	HGNC:11641	TCF7L2	217431
ENSG00000148773	43.55	protein_coding	128096659	128126423	HGNC:7107	MKI67	29764
ENSG00000148803	65.05	protein_coding	133353952	133358025	HGNC:24733	FUOM	4073
ENSG00000148814	51.67	protein_coding	132332154	132381508	HGNC:29346	LRRC27	49354
ENSG00000148824	48.28	protein_coding	133394094	133422520	HGNC:32159	MTG1	28426
ENSG00000148834	41.43	protein_coding	104235356	104267459	HGNC:13312	GSTO1	32103
ENSG00000148835	43.36	protein_coding	103367966	103389065	HGNC:11539	TAF5	21099
ENSG00000148840	51.98	protein_coding	102132994	102150333	HGNC:30025	PPRC1	17339
ENSG00000148841	52.5	protein_coding	104309698	104338465	HGNC:29370	ITPRIP	28767
ENSG00000148842	42.59	protein_coding	102918294	103090222	HGNC:103	CNNM2	171928
ENSG00000148843	46.81	protein_coding	103396626	103446294	HGNC:13408	PDCD11	49668
ENSG00000148908	49.42	protein_coding	119499817	119542719	HGNC:9992	RGS10	42902
ENSG00000148925	36.23	protein_coding	13388008	13463297	HGNC:21445	BTBD10	75289
ENSG00000148943	36.98	protein_coding	27494418	27506769	HGNC:17789	LIN7C	12351
ENSG00000148950	34.91	protein_coding	31432401	31509645	HGNC:26317	IMMP1L	77244
ENSG00000148985	50.46	protein_coding	3797724	3826371	HGNC:17893	PGAP2	28647
ENSG00000149016	48.7	protein_coding	62575045	62591637	HGNC:26184	TUT1	16592
ENSG00000149084	38.14	protein_coding	43680680	43856617	HGNC:18646	HSD17B12	175937
ENSG00000149089	40.43	protein_coding	34853094	34916379	HGNC:17581	APIP	63285
ENSG00000149091	56.98	protein_coding	46332905	46380554	HGNC:2857	DGKZ	47649
ENSG00000149100	37.78	protein_coding	32583798	32606264	HGNC:24460	EIF3M	22466
ENSG00000149115	55.55	protein_coding	57299638	57324952	HGNC:19081	TNKS1BP1	25314
ENSG00000149131	47.09	protein_coding	57597387	57619171	HGNC:1228	SERPING1	21784
ENSG00000149136	50.56	protein_coding	57325986	57335892	HGNC:11327	SSRP1	9906
ENSG00000149177	45.4	protein_coding	47980425	48170839	HGNC:9673	PTPRJ	190414
ENSG00000149179	41.37	protein_coding	46936689	47164385	HGNC:28720	CSTPP1	227696
ENSG00000149182	53.19	protein_coding	47164299	47177125	HGNC:13504	ARFGAP2	12826
ENSG00000149187	43.94	protein_coding	47465933	47565569	HGNC:2549	CELF1	99636
ENSG00000149196	37.86	protein_coding	86302211	86345943	HGNC:26938	HIKESHI	43732
ENSG00000149212	35.27	protein_coding	95165513	95232541	HGNC:23060	SESN3	67028
ENSG00000149218	42.67	protein_coding	95089846	95132645	HGNC:29129	ENDOD1	42799
ENSG00000149231	35.06	protein_coding	96349241	96389956	HGNC:26282	CCDC82	40715
ENSG00000149243	55.08	protein_coding	75422394	75433203	HGNC:26597	KLHL35	10809
ENSG00000149257	55.42	protein_coding	75562056	75572783	HGNC:1546	SERPINH1	10727
ENSG00000149262	40.83	protein_coding	77874418	77994715	HGNC:25048	INTS4	120297
ENSG00000149269	39.9	protein_coding	77322017	77474635	HGNC:8590	PAK1	152618
ENSG00000149273	48.5	protein_coding	75399515	75422280	HGNC:10420	RPS3	22765
ENSG00000149289	37.23	protein_coding	110093392	110171841	HGNC:29362	ZC3H12C	78449
ENSG00000149292	43.04	protein_coding	113314579	113383544	HGNC:23700	TTC12	68965
ENSG00000149308	40.14	protein_coding	108155280	108222638	HGNC:7896	NPAT	67358
ENSG00000149311	37.47	protein_coding	108222804	108369102	HGNC:795	ATM	146298
ENSG00000149313	36.56	protein_coding	106075501	106098699	HGNC:14235	AASDHPPT	23198
ENSG00000149346	40.51	protein_coding	10435305	10636829	HGNC:16225	SLX4IP	201524
ENSG00000149357	47.92	protein_coding	72085895	72103297	HGNC:26068	LAMTOR1	17402
ENSG00000149380	42.3	protein_coding	74235801	74311640	HGNC:30135	P4HA3	75839
ENSG00000149418	51.85	protein_coding	130159782	130210362	HGNC:11344	ST14	50580
ENSG00000149428	54.02	protein_coding	119044188	119057227	HGNC:16931	HYOU1	13039
ENSG00000149474	42.63	protein_coding	18137228	18188387	HGNC:15904	KAT14	51159
ENSG00000149476	54.63	protein_coding	61333220	61353295	HGNC:24552	TKFC	20075
ENSG00000149480	52.42	protein_coding	62593214	62601865	HGNC:7411	MTA2	8651
ENSG00000149483	45.65	protein_coding	61361964	61377890	HGNC:26944	TMEM138	15926
ENSG00000149489	63.42	protein_coding	62611722	62615116	HGNC:10254	ROM1	3394
ENSG00000149499	57.84	protein_coding	62602218	62612775	HGNC:26666	EML3	10557
ENSG00000149503	52.32	protein_coding	62123998	62155474	HGNC:6058	INCENP	31476
ENSG00000149527	64.61	protein_coding	2425980	2505532	HGNC:29037	PLCH2	79552
ENSG00000149531	35.24	transcribed_unprocessed_pseudogene	30377372	30399257	HGNC:15792	FRG1BP	21885
ENSG00000149532	44.18	protein_coding	61402641	61430031	HGNC:30098	CPSF7	27390
ENSG00000149541	53.96	protein_coding	62615296	62622154	HGNC:923	B3GAT3	6858
ENSG00000149547	43.38	protein_coding	125569280	125584684	HGNC:13276	EI24	15404
ENSG00000149548	37.57	protein_coding	124954121	125041489	HGNC:25798	CCDC15	87368
ENSG00000149554	37.73	protein_coding	125625163	125676255	HGNC:1925	CHEK1	51092
ENSG00000149564	54.05	protein_coding	124752583	124762290	HGNC:17474	ESAM	9707
ENSG00000149573	38.82	protein_coding	118253416	118264536	HGNC:3496	MPZL2	11120
ENSG00000149577	55.97	protein_coding	117178736	117197445	HGNC:24272	SIDT2	18709
ENSG00000149582	49.48	protein_coding	118531041	118547280	HGNC:25890	TMEM25	16239
ENSG00000149600	48.05	protein_coding	32702699	32743467	HGNC:16223	COMMD7	40768
ENSG00000149636	44.84	protein_coding	36751791	36773818	HGNC:16165	DSN1	22027
ENSG00000149639	51.51	protein_coding	36777447	36863538	HGNC:16111	MTCL2	86091
ENSG00000149657	54.16	protein_coding	62122461	62135374	HGNC:15887	LSM14B	12913
ENSG00000149658	49.23	protein_coding	63195429	63216139	HGNC:15867	YTHDF1	20710
ENSG00000149679	59.63	protein_coding	62388634	62407285	HGNC:16143	CABLES2	18651
ENSG00000149743	60.14	protein_coding	64223799	64226254	HGNC:20316	TRPT1	2455
ENSG00000149761	59.06	protein_coding	64225941	64230686	HGNC:28189	NUDT22	4745
ENSG00000149781	56.26	protein_coding	64205926	64223896	HGNC:23151	FERMT3	17970
ENSG00000149782	60.31	protein_coding	64251530	64269150	HGNC:9056	PLCB3	17620
ENSG00000149792	50.97	protein_coding	65122183	65127371	HGNC:1176	MRPL49	5188
ENSG00000149806	53.42	protein_coding	65120630	65122177	HGNC:3597	FAU	1547
ENSG00000149823	50.69	protein_coding	65089324	65111862	HGNC:1172	VPS51	22538
ENSG00000149922	57.42	protein_coding	30085793	30091924	HGNC:11605	TBX6	6131
ENSG00000149923	54.46	protein_coding	30075978	30085376	HGNC:9319	PPP4C	9398
ENSG00000149925	59.26	protein_coding	30064164	30070457	HGNC:414	ALDOA	6293
ENSG00000149929	57.09	protein_coding	29992330	29996074	HGNC:4917	HIRIP3	3744
ENSG00000149930	54.91	protein_coding	29973868	29992261	HGNC:16835	TAOK2	18393
ENSG00000149932	47.42	protein_coding	29940885	29973050	HGNC:25201	TMEM219	32165
ENSG00000150054	38.78	protein_coding	28050993	28334486	HGNC:26542	MPP7	283493
ENSG00000150093	39.16	protein_coding	32887273	33005792	HGNC:6153	ITGB1	118519
ENSG00000150281	53.76	protein_coding	30896614	30903547	HGNC:2499	CTF1	6933
ENSG00000150316	37.35	protein_coding	94962620	94973586	HGNC:26939	CWC15	10966
ENSG00000150347	40.32	protein_coding	61901684	62096944	HGNC:17362	ARID5B	195260
ENSG00000150401	44.89	protein_coding	113455819	113490951	HGNC:20328	DCUN1D2	35132
ENSG00000150403	48.37	protein_coding	113491021	113554590	HGNC:20329	TMCO3	63569
ENSG00000150433	40.83	protein_coding	125094389	125111763	HGNC:27344	TMEM218	17374
ENSG00000150455	46.99	protein_coding	126282497	126298845	HGNC:17192	TIRAP	16348
ENSG00000150456	41.53	protein_coding	20728731	20773961	HGNC:27351	EEF1AKMT1	45230
ENSG00000150457	45.68	protein_coding	20973036	21061586	HGNC:6515	LATS2	88550
ENSG00000150459	43.39	protein_coding	21140119	21149097	HGNC:10530	SAP18	8978
ENSG00000150477	37.13	protein_coding	36829106	37232172	HGNC:29248	KIAA1328	403066
ENSG00000150527	38.45	protein_coding	39230231	39388513	HGNC:18432	MIA2	158282
ENSG00000150593	34.69	protein_coding	110871795	110900006	HGNC:8763	PDCD4	28211
ENSG00000150636	35.05	protein_coding	68715209	69055189	HGNC:26295	CCDC102B	339980
ENSG00000150681	33.95	protein_coding	192158462	192185815	HGNC:14261	RGS18	27353
ENSG00000150687	42.16	protein_coding	86791059	86952910	HGNC:14370	PRSS23	161851
ENSG00000150712	44.08	protein_coding	32226994	32312987	HGNC:18191	MTMR12	85993
ENSG00000150753	43.6	protein_coding	10249929	10266389	HGNC:1618	CCT5	16460
ENSG00000150756	42.72	protein_coding	10225507	10249897	HGNC:27029	ATPSCKMT	24390
ENSG00000150760	45.16	protein_coding	126905409	127452517	HGNC:2987	DOCK1	547108
ENSG00000150764	43.29	protein_coding	111927144	112022653	HGNC:23695	DIXDC1	95509
ENSG00000150768	41.14	protein_coding	112025033	112064404	HGNC:2896	DLAT	39371
ENSG00000150776	40.81	protein_coding	112074086	112085150	HGNC:25569	NKAPD1	11064
ENSG00000150779	46.22	protein_coding	112084800	112086798	HGNC:11818	TIMM8B	1998
ENSG00000150782	39.22	protein_coding	112143251	112164096	HGNC:5986	IL18	20845
ENSG00000150787	41.9	protein_coding	112226367	112269955	HGNC:9689	PTS	43588
ENSG00000150867	41.89	protein_coding	22534854	22714578	HGNC:8997	PIP4K2A	179724
ENSG00000150907	42	protein_coding	40555667	40666641	HGNC:3819	FOXO1	110974
ENSG00000150938	40.27	protein_coding	36355778	36551135	HGNC:2359	CRIM1	195357
ENSG00000150961	38.92	protein_coding	118722823	118838683	HGNC:10706	SEC24D	115860
ENSG00000150967	52.47	protein_coding	122920951	122981649	HGNC:50	ABCB9	60698
ENSG00000150977	49.3	protein_coding	123409714	123436684	HGNC:28787	RILPL2	26970
ENSG00000150990	54.02	protein_coding	124946825	124989131	HGNC:17210	DHX37	42306
ENSG00000150991	50.7	protein_coding	124911604	124917368	HGNC:12468	UBC	5764
ENSG00000150995	42.9	protein_coding	4493345	4847506	HGNC:6180	ITPR1	354161
ENSG00000151014	44.82	protein_coding	139015781	139045939	HGNC:14254	NOCT	30158
ENSG00000151062	50.45	protein_coding	1791963	1918666	HGNC:20202	CACNA2D4	126703
ENSG00000151065	38.72	protein_coding	1946053	2004535	HGNC:24451	DCP1B	58482
ENSG00000151090	38.87	protein_coding	24117153	24495756	HGNC:11799	THRB	378603
ENSG00000151092	37.55	protein_coding	25718944	25790039	HGNC:17646	NGLY1	71095
ENSG00000151093	42	protein_coding	25782917	25794534	HGNC:26063	OXSM	11617
ENSG00000151116	40.83	protein_coding	18529609	18588747	HGNC:30866	UEVLD	59138
ENSG00000151117	51.95	protein_coding	18693122	18704785	HGNC:26890	TMEM86A	11663
ENSG00000151131	39.89	protein_coding	104986316	105074197	HGNC:28628	NOPCHAP1	87881
ENSG00000151135	38.27	protein_coding	106955719	106978778	HGNC:28281	TMEM263	23059
ENSG00000151136	46.12	protein_coding	107318421	107659642	HGNC:23844	ABTB3	341221
ENSG00000151148	46.32	protein_coding	109477402	109536705	HGNC:13478	UBE3B	59303
ENSG00000151150	37.75	protein_coding	60026298	60733490	HGNC:494	ANK3	707192
ENSG00000151151	38.59	protein_coding	58191517	58267894	HGNC:20739	IPMK	76377
ENSG00000151164	42.43	protein_coding	110501655	110533556	HGNC:21700	RAD9B	31901
ENSG00000151176	51.12	protein_coding	113358566	113391629	HGNC:27283	PLBD2	33063
ENSG00000151208	50.06	protein_coding	77790791	77926755	HGNC:2904	DLG5	135964
ENSG00000151229	37.04	protein_coding	39755025	40106089	HGNC:15956	SLC2A13	351064
ENSG00000151233	37.61	protein_coding	42081845	42144874	HGNC:27482	GXYLT1	63029
ENSG00000151239	33.94	protein_coding	43793723	43806328	HGNC:9620	TWF1	12605
ENSG00000151240	48.43	protein_coding	274201	689668	HGNC:29150	DIP2C	415467
ENSG00000151247	39.01	protein_coding	98879276	98929133	HGNC:3287	EIF4E	49857
ENSG00000151276	40.3	protein_coding	65353525	66038918	HGNC:946	MAGI1	685393
ENSG00000151287	40.96	protein_coding	102765888	102773811	HGNC:25188	TEX30	7923
ENSG00000151292	34.46	protein_coding	123512177	123617049	HGNC:2456	CSNK1G3	104872
ENSG00000151304	36.16	protein_coding	121961975	122075570	HGNC:26333	SRFBP1	113595
ENSG00000151320	37.92	protein_coding	32329298	32837684	HGNC:376	AKAP6	508386
ENSG00000151327	41.48	protein_coding	35045117	35116630	HGNC:19829	FAM177A1	71513
ENSG00000151332	35.22	protein_coding	36298564	36320637	HGNC:20427	MBIP	22073
ENSG00000151338	35.95	protein_coding	37197894	37579125	HGNC:21460	MIPOL1	381231
ENSG00000151348	40.51	protein_coding	44095648	44251962	HGNC:3513	EXT2	156314
ENSG00000151353	51.4	protein_coding	663877	677406	HGNC:25257	TMEM18	13529
ENSG00000151366	44.35	protein_coding	78068297	78079862	HGNC:7706	NDUFC2	11565
ENSG00000151413	38.49	protein_coding	31489956	31861224	HGNC:20278	NUBPL	371268
ENSG00000151414	35.84	protein_coding	198156994	198322420	HGNC:13386	NEK7	165426
ENSG00000151422	35.73	protein_coding	108747841	109196841	HGNC:3655	FER	449000
ENSG00000151445	41.62	protein_coding	77426675	77457952	HGNC:20347	VIPAS39	31277
ENSG00000151458	35.15	protein_coding	124664048	124712732	HGNC:29223	ANKRD50	48684
ENSG00000151461	40.23	protein_coding	11920022	12043170	HGNC:17854	UPF2	123148
ENSG00000151465	42.91	protein_coding	12195965	12250589	HGNC:16827	CDC123	54624
ENSG00000151466	36.17	protein_coding	128864921	129093600	HGNC:26406	SCLT1	228679
ENSG00000151470	35.63	protein_coding	129093317	129116640	HGNC:27025	C4orf33	23323
ENSG00000151474	43.78	protein_coding	13643706	14462142	HGNC:25491	FRMD4A	818436
ENSG00000151498	47.77	protein_coding	134253548	134265855	HGNC:87	ACAD8	12307
ENSG00000151500	43.95	protein_coding	134248279	134253370	HGNC:29560	THYN1	5091
ENSG00000151502	48.36	protein_coding	134224671	134247788	HGNC:28119	VPS26B	23117
ENSG00000151503	43.35	protein_coding	134150113	134225504	HGNC:28952	NCAPD3	75391
ENSG00000151532	39.1	protein_coding	112446998	112818744	HGNC:17792	VTI1A	371746
ENSG00000151552	45.07	protein_coding	17460261	17512206	HGNC:9752	QDPR	51945
ENSG00000151553	39.9	protein_coding	114821744	114899832	HGNC:29320	FHIP2A	78088
ENSG00000151575	36.88	protein_coding	56243971	56445997	HGNC:29585	TEX9	202026
ENSG00000151576	38.31	protein_coding	114005833	114088422	HGNC:25771	QTRT2	82589
ENSG00000151611	38.78	protein_coding	145599042	145660033	HGNC:18871	MMAA	60991
ENSG00000151612	41.54	protein_coding	145757627	145938823	HGNC:27193	ZNF827	181196
ENSG00000151651	63.79	protein_coding	133262420	133276868	HGNC:215	ADAM8	14448
ENSG00000151657	39.94	protein_coding	7750962	7787993	HGNC:6327	KIN	37031
ENSG00000151665	36.08	protein_coding	46580937	46617055	HGNC:8962	PIGF	36118
ENSG00000151687	37.84	protein_coding	189674290	189761193	HGNC:26350	ANKAR	86903
ENSG00000151690	39.84	protein_coding	190408355	190509205	HGNC:24711	MFSD6	100850
ENSG00000151692	44.88	protein_coding	6917412	7068286	HGNC:20457	RNF144A	150874
ENSG00000151693	46.56	protein_coding	9206765	9405683	HGNC:2721	ASAP2	198918
ENSG00000151694	41.31	protein_coding	9488486	9556732	HGNC:195	ADAM17	68246
ENSG00000151702	46.48	protein_coding	128686535	128813267	HGNC:3749	FLI1	126732
ENSG00000151718	39.32	protein_coding	183099257	183320777	HGNC:24148	WWC2	221520
ENSG00000151725	39.99	protein_coding	184694085	184734130	HGNC:21348	CENPU	40045
ENSG00000151726	44.71	protein_coding	184755595	184826818	HGNC:3569	ACSL1	71223
ENSG00000151729	46.85	protein_coding	185143266	185150382	HGNC:10990	SLC25A4	7116
ENSG00000151743	40.53	protein_coding	31671142	31729121	HGNC:27281	AMN1	57979
ENSG00000151746	40.45	protein_coding	32106835	32383633	HGNC:1049	BICD1	276798
ENSG00000151748	37.87	protein_coding	50632058	50668306	HGNC:17795	SAV1	36248
ENSG00000151773	36.49	protein_coding	43823909	43879740	HGNC:26478	CCDC122	55831
ENSG00000151779	38.12	protein_coding	15166916	15561340	HGNC:15625	NBAS	394424
ENSG00000151806	33.76	protein_coding	44678420	44700928	HGNC:25799	GUF1	22508
ENSG00000151835	40.63	protein_coding	23288689	23433763	HGNC:10519	SACS	145074
ENSG00000151849	41.37	protein_coding	24882279	24922889	HGNC:17272	CENPJ	40610
ENSG00000151876	38.88	protein_coding	41925254	41941743	HGNC:13583	FBXO4	16489
ENSG00000151881	38.29	protein_coding	43444252	43483893	HGNC:26139	TMEM267	39641
ENSG00000151883	35.7	protein_coding	50665899	50846519	HGNC:26124	PARP8	180620
ENSG00000151893	39.56	protein_coding	118674167	118755249	HGNC:23727	CACUL1	81082
